two_theta_deg,intensity_syagrus_raw,intensity_typha_raw,syagrus_bgsub_norm,typha_bgsub_norm,syagrus_plot,typha_plot
12.777,9467,9663,0.3990353697749196,0.6911821332306507,0.5490353697749196,0.041182133230650675
12.803,9467,9545,0.3990353697749196,0.6526761648055449,0.5490353697749196,0.0026761648055448894
12.829,9006,9409,0.2565916398713826,0.613785136696188,0.4065916398713826,-0.03621486330381207
12.855,9216,9624,0.32411575562700967,0.7104351174432036,0.4741157556270097,0.06043511744320362
12.881,9351,9624,0.367524115755627,0.7169811320754716,0.517524115755627,0.06698113207547163
12.907,9274,9428,0.35434083601286176,0.6553715825953023,0.5043408360128617,0.005371582595302238
12.933,9139,9370,0.3109324758842444,0.6465152098575279,0.46093247588424435,-0.0034847901424721606
12.959,9332,9332,0.3787781350482315,0.6318829418559877,0.5287781350482315,-0.01811705814401232
12.985,9082,9332,0.30996784565916397,0.6453600308047748,0.45996784565916393,-0.004639969195225246
13.011,9178,9390,0.3408360128617363,0.6742395071236041,0.4908360128617363,0.02423950712360412
13.037,9025,9274,0.29163987138263664,0.6630727762803235,0.4416398713826366,0.01307277628032344
13.063,9158,9158,0.33440514469453375,0.6318829418559877,0.4844051446945338,-0.01811705814401232
13.089,9082,9120,0.3215434083601286,0.6438197920677705,0.47154340836012865,-0.006180207932229509
13.115,9082,9274,0.3273311897106109,0.7100500577589527,0.47733118971061095,0.06005005775895267
13.141,9178,9216,0.3581993569131833,0.6942626107046592,0.5081993569131833,0.0442626107046592
13.167,9006,9082,0.3086816720257235,0.6492106276472853,0.4586816720257235,-0.0007893723527147012
13.193,8930,9025,0.2842443729903537,0.6403542549095109,0.4342443729903537,-0.0096457450904891
13.219,8874,9063,0.2662379421221865,0.6549865229110512,0.41623794212218646,0.004986522911051172
13.245,8987,9120,0.30836012861736334,0.6904120138621487,0.4583601286173633,0.040412013862148655
13.271,8798,9082,0.24758842443729903,0.6888717751251444,0.397588424437299,0.03887177512514439
13.297,8855,9025,0.2659163987138264,0.673469387755102,0.41591639871382635,0.02346938775510199
13.323,8836,8968,0.2598070739549839,0.6580670003850597,0.40980707395498395,0.008067000385059697
13.349,8817,8874,0.25369774919614146,0.6284174046977281,0.40369774919614143,-0.021582595302271912
13.375,8798,8968,0.24758842443729903,0.6777050442818637,0.397588424437299,0.02770504428186371
13.401,8742,8817,0.22958199356913184,0.6261070465922218,0.3795819935691318,-0.023892953407778195
13.427,8892,8798,0.27781350482315115,0.6187909125914517,0.42781350482315117,-0.03120908740854833
13.453,8817,8705,0.2594855305466238,0.5895263765883711,0.40948553054662384,-0.060473623411628874
13.479,8686,8649,0.22893890675241158,0.5679630342703119,0.3789389067524116,-0.0820369657296881
13.505,8742,8705,0.24694533762057877,0.5895263765883711,0.39694533762057876,-0.060473623411628874
13.531,8686,8705,0.22893890675241158,0.5960723912206392,0.3789389067524116,-0.05392760877936087
13.557,8668,8705,0.22861736334405144,0.5960723912206392,0.37861736334405144,-0.05392760877936087
13.583,8798,8686,0.2819935691318328,0.5887562572198691,0.43199356913183284,-0.061243742780130894
13.609,8705,8705,0.25209003215434084,0.6091644204851752,0.4020900321543408,-0.04083557951482486
13.635,8649,8630,0.23987138263665594,0.5868309587986138,0.38987138263665594,-0.06316904120138622
13.661,8686,8519,0.25176848874598073,0.5502502887947632,0.4017684887459807,-0.09974971120523679
13.687,8686,8519,0.25755627009646304,0.5502502887947632,0.407556270096463,-0.09974971120523679
13.713,8724,8649,0.2810289389067524,0.6199460916442049,0.4310289389067524,-0.030053908355795134
13.739,8686,8519,0.28006430868167204,0.5764343473238351,0.430064308681672,-0.07356565267616488
13.765,8649,8446,0.2739549839228296,0.5544859453215248,0.4239549839228296,-0.09551405467847518
13.791,8686,8391,0.29163987138263664,0.5398536773199846,0.4416398713826366,-0.11014632268001545
13.817,8761,8464,0.3157556270096463,0.5679630342703119,0.46575562700964634,-0.0820369657296881
13.843,8668,8501,0.29131832797427654,0.5887562572198691,0.4413183279742765,-0.061243742780130894
13.869,8612,8409,0.2790996784565916,0.5594917212167886,0.4290996784565916,-0.09050827878321144
13.895,8556,8391,0.26688102893890675,0.5525606469002695,0.4168810289389068,-0.09743935309973051
13.921,8575,8354,0.2729903536977492,0.5448594532152483,0.4229903536977492,-0.10514054678475171
13.947,8612,8354,0.284887459807074,0.5514054678475163,0.434887459807074,-0.0985945321524837
13.973,8519,8317,0.2604501607717042,0.5371582595302272,0.41045016077170415,-0.1128417404697728
13.999,8501,8263,0.2546623794212219,0.522525991528687,0.40466237942122185,-0.12747400847131307
14.025,8427,8263,0.23086816720257236,0.535618020793223,0.3808681672025723,-0.11438197920677706
14.051,8501,8190,0.2546623794212219,0.5075086638428956,0.40466237942122185,-0.1424913361571044
14.077,8593,8245,0.290032154340836,0.5413939160569888,0.440032154340836,-0.10860608394301119
14.103,8501,8372,0.2604501607717042,0.5964574509048902,0.41045016077170415,-0.053542549095109804
14.129,8538,8263,0.28360128617363345,0.5544859453215248,0.43360128617363347,-0.09551405467847518
14.155,8612,8082,0.31286173633440517,0.49749711205236813,0.4628617363344052,-0.1525028879476319
14.181,8593,8190,0.312540192926045,0.5644974971120523,0.462540192926045,-0.0855025028879477
14.207,8538,8281,0.29485530546623795,0.5995379283788987,0.44485530546623797,-0.05046207162110128
14.233,8538,8245,0.29485530546623795,0.5918367346938775,0.44485530546623797,-0.05816326530612248
14.259,8556,8245,0.30064308681672025,0.5918367346938775,0.4506430868167203,-0.05816326530612248
14.285,8556,8317,0.31189710610932475,0.6384289564882557,0.4618971061093248,-0.011571043511744317
14.311,8593,8446,0.3292604501607717,0.7069695802849442,0.4792604501607717,0.056969580284944144
14.337,8575,8372,0.3234726688102894,0.6784751636503658,0.4734726688102894,0.02847516365036573
14.363,8446,8281,0.28745980707395496,0.6434347323835194,0.43745980707395493,-0.0065652676164805746
14.389,8519,8190,0.3109324758842444,0.621101270696958,0.46093247588424435,-0.028898729303042048
14.415,8575,8064,0.3347266881028939,0.5849056603773585,0.4847266881028939,-0.06509433962264155
14.441,8538,8118,0.32282958199356915,0.6118598382749326,0.47282958199356917,-0.0381401617250674
14.467,8446,7974,0.2932475884244373,0.5564112437427802,0.44324758842443734,-0.09358875625721985
14.493,8336,7974,0.26334405144694534,0.5564112437427802,0.4133440514469453,-0.09358875625721985
14.519,8427,7957,0.2980707395498392,0.5498652291105122,0.4480707395498392,-0.10013477088948786
14.545,8482,8010,0.34372990353697747,0.5702733923758182,0.49372990353697743,-0.07972660762418182
14.571,8464,8082,0.33794212218649516,0.6045437042741625,0.48794212218649513,-0.04545629572583754
14.597,8464,8154,0.34340836012861736,0.6322680015402388,0.49340836012861733,-0.017731998459761256
14.623,8446,8136,0.34308681672025726,0.6314978821717366,0.4930868167202572,-0.018502117828263387
14.649,8354,8082,0.3135048231511254,0.6107046592221794,0.4635048231511254,-0.0392953407778206
14.675,8372,7974,0.31929260450160774,0.5691182133230651,0.4692926045016077,-0.08088178667693491
14.701,8336,7939,0.3131832797427653,0.5679630342703119,0.4631832797427653,-0.0820369657296881
14.727,8372,7939,0.33054662379421224,0.5741239892183289,0.4805466237942122,-0.07587601078167117
14.753,8446,8010,0.3598070739549839,0.607624181748171,0.5098070739549839,-0.04237581825182901
14.779,8245,8118,0.29517684887459805,0.6553715825953023,0.4451768488745981,0.005371582595302238
14.805,8263,8064,0.3009646302250804,0.6530612244897959,0.4509646302250804,0.003061224489795844
14.831,8281,8190,0.3067524115755627,0.7015787447054294,0.4567524115755627,0.051578744705429336
14.857,8354,8354,0.3356913183279743,0.77088948787062,0.4856913183279743,0.12088948787061993
14.883,8391,8427,0.34758842443729904,0.7989988448209473,0.497588424437299,0.14899884482094727
14.909,8391,8649,0.34758842443729904,0.8968040046207162,0.497588424437299,0.24680400462071617
14.935,8372,8630,0.3469453376205788,0.889487870619946,0.4969453376205788,0.23948787061994603
14.961,8372,8501,0.352411575562701,0.8579129765113592,0.502411575562701,0.2079129765113592
14.987,8299,8226,0.33440514469453375,0.7705044281863689,0.4844051446945338,0.12050442818636886
15.013,8208,8082,0.3051446945337621,0.7150558336542164,0.45514469453376205,0.06505583365421641
15.039,8118,7939,0.28167202572347266,0.6661532537543319,0.43167202572347263,0.016153253754331853
15.065,8226,7850,0.3163987138263666,0.6438197920677705,0.46639871382636655,-0.006180207932229509
15.091,8263,7691,0.3446945337620579,0.5887562572198691,0.49469453376205785,-0.061243742780130894
15.117,8409,7762,0.3971061093247588,0.6160954948016942,0.5471061093247588,-0.03390450519830579
15.143,8245,7726,0.3443729903536977,0.6022333461686561,0.49437299035369775,-0.04776665383134393
15.169,8118,7921,0.3090032154340836,0.6773199845976127,0.4590032154340836,0.027319984597612645
15.195,8028,7903,0.28006430868167204,0.6761648055448595,0.430064308681672,0.02616480554485945
15.221,8028,7656,0.28553054662379423,0.5872160184828649,0.4355305466237942,-0.06278398151713516
15.247,8172,7868,0.3427652733118971,0.6750096264921063,0.4927652733118971,0.02500962649210625
15.273,8245,7815,0.37138263665594856,0.6546014632268001,0.5213826366559485,0.0046014632268001066
15.299,8154,7779,0.34212218649517684,0.6588371197535619,0.4921221864951768,0.008837119753561828
15.325,8226,7639,0.3652733118971061,0.6049287639584136,0.5152733118971061,-0.04507123604158647
15.351,8172,7517,0.34790996784565914,0.5579514824797843,0.4979099678456591,-0.0920485175202157
15.377,8208,7430,0.364951768488746,0.5302271852137082,0.514951768488746,-0.11977281478629187
15.403,8118,7691,0.3360128617363344,0.6307277628032345,0.4860128617363344,-0.019272237196765518
15.429,8064,7552,0.3295819935691318,0.5833654216403542,0.4795819935691318,-0.06663457835964581
15.455,8245,7413,0.3932475884244373,0.5417789757412399,0.5432475884244373,-0.10822102425876012
15.481,8064,7362,0.34019292604501605,0.5279168271082018,0.4901929260450161,-0.12208317289179826
15.507,7903,7396,0.2884244372990354,0.5471698113207547,0.43842443729903535,-0.10283018867924532
15.533,8046,7448,0.33987138263665595,0.5729688101655757,0.48987138263665597,-0.07703118983442436
15.559,8046,7191,0.34533762057877815,0.48016942626107045,0.49533762057877817,-0.16983057373892957
15.585,8028,7191,0.33954983922829585,0.48016942626107045,0.48954983922829587,-0.16983057373892957
15.611,8118,7327,0.3684887459807074,0.5383134385829803,0.5184887459807074,-0.11168656141701971
15.637,8028,7293,0.33954983922829585,0.5371582595302272,0.48954983922829587,-0.1128417404697728
15.663,7921,7362,0.3051446945337621,0.5637273777435502,0.45514469453376205,-0.08627262225644983
15.689,8082,7276,0.35691318327974275,0.5306122448979592,0.5069131832797428,-0.1193877551020408
15.715,8028,7174,0.3446945337620579,0.4913361571043512,0.49469453376205785,-0.15866384289564883
15.741,7885,7208,0.29871382636655947,0.5102040816326531,0.44871382636655943,-0.13979591836734695
15.767,8028,7259,0.3446945337620579,0.535618020793223,0.49469453376205785,-0.11438197920677706
15.793,8028,7174,0.3446945337620579,0.5148247978436657,0.49469453376205785,-0.13517520215633427
15.819,8064,7242,0.3562700964630225,0.5410088563727378,0.5062700964630225,-0.10899114362726225
15.845,7815,7174,0.28167202572347266,0.5206006931074316,0.43167202572347263,-0.1293993068925684
15.871,8010,7157,0.3443729903536977,0.5140546784751636,0.49437299035369775,-0.1359453215248364
15.897,8028,7123,0.3501607717041801,0.5071236041586445,0.50016077170418,-0.14287639584135547
15.923,7974,7106,0.3327974276527331,0.5236811705814401,0.48279742765273315,-0.12631882941855987
15.949,7957,7157,0.34340836012861736,0.5433192144782442,0.49340836012861733,-0.10668078552175586
15.975,7921,7039,0.33183279742765276,0.5040431266846361,0.4818327974276527,-0.1459568733153639
16.001,7903,7090,0.3315112540192926,0.5236811705814401,0.4815112540192926,-0.12631882941855987
16.027,7779,6956,0.29678456591639873,0.47208317289179824,0.4467845659163987,-0.17791682710820178
16.053,7850,6989,0.32508038585209004,0.4847901424720832,0.47508038585209,-0.16520985752791684
16.079,7762,7157,0.29678456591639873,0.5494801694262611,0.4467845659163987,-0.10051983057373892
16.105,8028,7022,0.3823151125401929,0.503273007316134,0.5323151125401929,-0.14672699268386602
16.131,7992,6956,0.3707395498392283,0.4778590681555641,0.5207395498392283,-0.1721409318444359
16.157,7797,6922,0.30803858520900324,0.4647670388910281,0.4580385852090032,-0.18523296110897192
16.183,7709,6839,0.2797427652733119,0.4328070850981902,0.4297427652733119,-0.2171929149018098
16.209,7709,6939,0.2797427652733119,0.4713130535232961,0.4297427652733119,-0.1786869464767039
16.235,7726,7090,0.2852090032154341,0.5352329611089719,0.4352090032154341,-0.11476703889102813
16.261,7726,6989,0.2903536977491961,0.5021178282633808,0.4403536977491961,-0.14788217173661922
16.287,7621,6972,0.2565916398713826,0.5013477088948787,0.4065916398713826,-0.14865229110512135
16.313,7726,6906,0.2903536977491961,0.47593376973430884,0.4403536977491961,-0.17406623026569118
16.339,7744,6922,0.2961414790996785,0.4820947246823258,0.4461414790996785,-0.16790527531767424
16.365,7621,7006,0.2565916398713826,0.5144397381594147,0.4065916398713826,-0.13556026184058534
16.391,7709,6823,0.284887459807074,0.4497497112052368,0.434887459807074,-0.2002502887947632
16.417,7797,6872,0.3131832797427653,0.4686176357335387,0.4631832797427653,-0.18138236426646132
16.443,7709,6872,0.284887459807074,0.4686176357335387,0.434887459807074,-0.18138236426646132
16.469,7552,6790,0.23440514469453377,0.4370427416249519,0.3844051446945338,-0.21295725837504814
16.495,7639,6823,0.262379421221865,0.4497497112052368,0.412379421221865,-0.2002502887947632
16.521,7621,6724,0.2565916398713826,0.411628802464382,0.4065916398713826,-0.23837119753561803
16.547,7534,6708,0.22861736334405144,0.40546784751636505,0.37861736334405144,-0.24453215248363497
16.573,7586,6724,0.24533762057877814,0.41740469772814787,0.39533762057877814,-0.23259530227185216
16.599,7656,6708,0.2733118971061093,0.4112437427801309,0.4233118971061093,-0.2387562572198691
16.625,7691,6610,0.2845659163987138,0.37350789372352716,0.4345659163987138,-0.27649210627647286
16.651,7691,6610,0.2845659163987138,0.37350789372352716,0.4345659163987138,-0.27649210627647286
16.677,7621,6659,0.2620578778135048,0.39237581825182904,0.4120578778135048,-0.257624181748171
16.703,7534,6610,0.23408360128617364,0.37350789372352716,0.38408360128617364,-0.27649210627647286
16.729,7517,6545,0.22861736334405144,0.3542549095109742,0.37861736334405144,-0.2957450904890258
16.755,7534,6529,0.23408360128617364,0.3480939545629573,0.38408360128617364,-0.30190604543704275
16.781,7552,6496,0.23987138263665594,0.33538698498267233,0.38987138263665594,-0.3146130150173277
16.807,7569,6512,0.24533762057877814,0.34154793993068927,0.39533762057877814,-0.30845206006931075
16.833,7569,6529,0.24533762057877814,0.3480939545629573,0.39533762057877814,-0.30190604543704275
16.859,7500,6529,0.22315112540192927,0.3480939545629573,0.3731511254019293,-0.30190604543704275
16.885,7379,6577,0.1842443729903537,0.3665768194070081,0.3342443729903537,-0.28342318059299193
16.911,7327,6529,0.167524115755627,0.3480939545629573,0.317524115755627,-0.30190604543704275
16.937,7396,6512,0.18971061093247588,0.34732383519445514,0.3397106109324759,-0.3026761648055449
16.963,7379,6496,0.1842443729903537,0.3411628802464382,0.3342443729903537,-0.3088371197535618
16.989,7310,6464,0.16205787781350484,0.3288409703504043,0.3120578778135048,-0.3211590296495957
17.015,7344,6529,0.1729903536977492,0.35386984982672315,0.3229903536977492,-0.2961301501732769
17.041,7310,6496,0.16205787781350484,0.3411628802464382,0.3120578778135048,-0.3088371197535618
17.067,7362,6448,0.1787781350482315,0.3226800154023874,0.3287781350482315,-0.32731998459761263
17.093,7413,6416,0.19517684887459807,0.3103581055063535,0.3451768488745981,-0.3396418944936465
17.119,7379,6368,0.1842443729903537,0.29187524066230264,0.3342443729903537,-0.3581247593376974
17.145,7413,6368,0.19517684887459807,0.29765113592606857,0.3451768488745981,-0.35234886407393146
17.171,7293,6320,0.15659163987138264,0.2791682710820177,0.3065916398713826,-0.37083172891798233
17.197,7259,6273,0.14565916398713827,0.26107046592221794,0.29565916398713826,-0.3889295340777821
17.223,7259,6225,0.14565916398713827,0.24258760107816713,0.29565916398713826,-0.4074123989218329
17.249,7276,6225,0.15112540192926044,0.24258760107816713,0.3011254019292604,-0.4074123989218329
17.275,7327,6352,0.167524115755627,0.29149018097805157,0.317524115755627,-0.35850981902194845
17.301,7327,6352,0.167524115755627,0.29149018097805157,0.317524115755627,-0.35850981902194845
17.327,7327,6432,0.167524115755627,0.3222949557181363,0.317524115755627,-0.3277050442818637
17.353,7242,6320,0.14019292604501607,0.2791682710820177,0.29019292604501606,-0.37083172891798233
17.379,7174,6209,0.11832797427652733,0.2364266461301502,0.2683279742765273,-0.41357335386984984
17.405,7140,6162,0.10739549839228296,0.2183288409703504,0.25739549839228293,-0.4316711590296496
17.431,7157,6162,0.11286173633440515,0.2183288409703504,0.2628617363344051,-0.4316711590296496
17.457,7174,6178,0.11832797427652733,0.22448979591836735,0.2683279742765273,-0.42551020408163265
17.483,7344,6162,0.1729903536977492,0.2183288409703504,0.3229903536977492,-0.4316711590296496
17.509,7157,6131,0.11286173633440515,0.20639199075856757,0.2628617363344051,-0.44360800924143245
17.535,7090,6115,0.09131832797427653,0.20023103581055063,0.24131832797427652,-0.4497689641894494
17.561,7090,6147,0.09131832797427653,0.21255294570658453,0.24131832797427652,-0.43744705429341546
17.587,7242,6006,0.14019292604501607,0.15825953022718522,0.29019292604501606,-0.4917404697728148
17.613,7039,6115,0.07491961414790997,0.20023103581055063,0.22491961414790995,-0.4497689641894494
17.639,6972,6068,0.05337620578778135,0.18213323065075088,0.20337620578778134,-0.46786676934924915
17.665,7191,6068,0.12379421221864952,0.18213323065075088,0.2737942122186495,-0.46786676934924915
17.691,7090,6053,0.09131832797427653,0.17635733538698498,0.24131832797427652,-0.4736426646130151
17.717,7022,6162,0.06945337620578779,0.2183288409703504,0.21945337620578778,-0.4316711590296496
17.743,7006,5991,0.06430868167202572,0.15248363496341932,0.2143086816720257,-0.4975163650365807
17.769,6889,6053,0.026688102893890675,0.17635733538698498,0.17668810289389067,-0.4736426646130151
17.795,7106,5898,0.09646302250803858,0.11667308432807084,0.2464630225080386,-0.5333269156719291
17.821,7073,5929,0.08585209003215434,0.12860993453985367,0.23585209003215435,-0.5213900654601463
17.847,7090,5837,0.09131832797427653,0.09318444358875626,0.24131832797427652,-0.5568155564112438
17.873,7006,5975,0.06430868167202572,0.14632268001540238,0.2143086816720257,-0.5036773199845976
17.899,6972,5944,0.05337620578778135,0.13438582980361957,0.20337620578778134,-0.5156141701963805
17.925,6972,6068,0.05337620578778135,0.18213323065075088,0.20337620578778134,-0.46786676934924915
17.951,7073,5822,0.08585209003215434,0.08740854832499037,0.23585209003215435,-0.5625914516750097
17.977,6956,5898,0.04823151125401929,0.11667308432807084,0.19823151125401928,-0.5333269156719291
18.003,6939,6037,0.042765273311897105,0.17019638043896804,0.1927652733118971,-0.479803619561032
18.029,6972,5944,0.05337620578778135,0.13438582980361957,0.20337620578778134,-0.5156141701963805
18.055,6956,5960,0.04823151125401929,0.1405467847516365,0.19823151125401928,-0.5094532152483635
18.081,6839,5883,0.010610932475884245,0.11089718906430497,0.16061093247588423,-0.539102810935695
18.107,6773,5898,0.0,0.11667308432807084,0.15,-0.5333269156719291
18.133,6989,5730,0.058842443729903535,0.05198305737389295,0.20884244372990352,-0.598016942626107
18.159,6872,5898,0.02122186495176849,0.11667308432807084,0.1712218649517685,-0.5333269156719291
18.185,6956,5868,0.04823151125401929,0.10512129380053908,0.19823151125401928,-0.5448787061994609
18.211,7006,5715,0.06430868167202572,0.04620716211012707,0.2143086816720257,-0.6037928378898729
18.237,6939,5685,0.042765273311897105,0.0346553715825953,0.1927652733118971,-0.6153446284174047
18.263,6708,5746,0.0,0.058144012321909896,0.15,-0.5918559876780901
18.289,7056,5837,0.08038585209003216,0.09318444358875626,0.23038585209003215,-0.5568155564112438
18.315,6956,5730,0.04823151125401929,0.05198305737389295,0.19823151125401928,-0.598016942626107
18.341,7006,5715,0.06430868167202572,0.04620716211012707,0.2143086816720257,-0.6037928378898729
18.367,6757,5806,0.0,0.08124759337697343,0.15,-0.5687524066230266
18.393,6740,5655,0.0,0.023103581055063535,0.15,-0.6268964189449365
18.419,6939,5822,0.042765273311897105,0.08740854832499037,0.1927652733118971,-0.5625914516750097
18.445,6856,5746,0.01607717041800643,0.058144012321909896,0.16607717041800643,-0.5918559876780901
18.471,6790,5625,0.0,0.011551790527531768,0.15,-0.6384482094724683
18.497,6823,5730,0.005466237942122186,0.05198305737389295,0.1554662379421222,-0.598016942626107
18.523,7006,5655,0.06430868167202572,0.023103581055063535,0.2143086816720257,-0.6268964189449365
18.549,6889,5715,0.026688102893890675,0.04620716211012707,0.17668810289389067,-0.6037928378898729
18.575,6839,5655,0.010610932475884245,0.023103581055063535,0.16061093247588423,-0.6268964189449365
18.601,6740,5625,0.0,0.011551790527531768,0.15,-0.6384482094724683
18.627,6740,5837,0.0,0.09318444358875626,0.15,-0.5568155564112438
18.653,6823,5806,0.005466237942122186,0.08124759337697343,0.1554662379421222,-0.5687524066230266
18.679,6956,5715,0.04823151125401929,0.04620716211012707,0.19823151125401928,-0.6037928378898729
18.705,6922,5670,0.03729903536977492,0.02887947631882942,0.1872990353697749,-0.6211205236811707
18.731,6872,5700,0.02122186495176849,0.04043126684636118,0.1712218649517685,-0.6095687331536388
18.757,6906,5730,0.03215434083601286,0.05198305737389295,0.18215434083601284,-0.598016942626107
18.783,6989,5670,0.058842443729903535,0.02887947631882942,0.20884244372990352,-0.6211205236811707
18.809,6839,5670,0.010610932475884245,0.02887947631882942,0.16061093247588423,-0.6211205236811707
18.835,6806,5640,0.0,0.01732768579129765,0.15,-0.6326723142087024
18.861,6806,5580,0.0,0.0,0.15,-0.65
18.887,6922,5550,0.03729903536977492,0.0,0.1872990353697749,-0.65
18.913,6839,5640,0.010610932475884245,0.01732768579129765,0.16061093247588423,-0.6326723142087024
18.939,6872,5730,0.02122186495176849,0.05198305737389295,0.1712218649517685,-0.598016942626107
18.965,6839,5640,0.010610932475884245,0.01732768579129765,0.16061093247588423,-0.6326723142087024
18.991,6839,5610,0.010610932475884245,0.005775895263765884,0.16061093247588423,-0.6442241047362341
19.017,6806,5610,0.0,0.005775895263765884,0.15,-0.6442241047362341
19.043,6856,5655,0.01607717041800643,0.023103581055063535,0.16607717041800643,-0.6268964189449365
19.069,6856,5640,0.01607717041800643,0.01732768579129765,0.16607717041800643,-0.6326723142087024
19.095,6872,5655,0.02122186495176849,0.023103581055063535,0.1712218649517685,-0.6268964189449365
19.121,6872,5715,0.02122186495176849,0.04620716211012707,0.1712218649517685,-0.6037928378898729
19.147,6856,5746,0.01607717041800643,0.058144012321909896,0.16607717041800643,-0.5918559876780901
19.173,6856,5610,0.01607717041800643,0.005775895263765884,0.16607717041800643,-0.6442241047362341
19.199,6757,5625,0.0,0.011551790527531768,0.15,-0.6384482094724683
19.225,6806,5640,0.0,0.01732768579129765,0.15,-0.6326723142087024
19.251,6889,5640,0.026688102893890675,0.01732768579129765,0.17668810289389067,-0.6326723142087024
19.277,6806,5565,0.0,0.0,0.15,-0.65
19.303,6823,5520,0.005466237942122186,0.0,0.1554662379421222,-0.65
19.329,6823,5565,0.005466237942122186,0.0,0.1554662379421222,-0.65
19.355,6757,5610,0.0,0.005775895263765884,0.15,-0.6442241047362341
19.381,6757,5625,0.0,0.011551790527531768,0.15,-0.6384482094724683
19.407,6856,5625,0.01607717041800643,0.011551790527531768,0.16607717041800643,-0.6384482094724683
19.433,6922,5685,0.03729903536977492,0.0346553715825953,0.1872990353697749,-0.6153446284174047
19.459,6872,5625,0.02122186495176849,0.011551790527531768,0.1712218649517685,-0.6384482094724683
19.485,6872,5580,0.02122186495176849,0.0,0.1712218649517685,-0.65
19.511,6839,5655,0.010610932475884245,0.023103581055063535,0.16061093247588423,-0.6268964189449365
19.537,6839,5595,0.010610932475884245,0.0,0.16061093247588423,-0.65
19.563,6889,5565,0.026688102893890675,0.0,0.17668810289389067,-0.65
19.589,6839,5595,0.010610932475884245,0.0,0.16061093247588423,-0.65
19.615,6806,5580,0.0,0.0,0.15,-0.65
19.641,6839,5670,0.010610932475884245,0.02887947631882942,0.16061093247588423,-0.6211205236811707
19.667,6922,5746,0.03729903536977492,0.058144012321909896,0.1872990353697749,-0.5918559876780901
19.693,6922,5715,0.03729903536977492,0.04620716211012707,0.1872990353697749,-0.6037928378898729
19.719,6906,5670,0.03215434083601286,0.02887947631882942,0.18215434083601284,-0.6211205236811707
19.745,6989,5595,0.058842443729903535,0.0,0.20884244372990352,-0.65
19.771,6939,5670,0.042765273311897105,0.02887947631882942,0.1927652733118971,-0.6211205236811707
19.797,6956,5685,0.04823151125401929,0.0346553715825953,0.19823151125401928,-0.6153446284174047
19.823,6906,5715,0.03215434083601286,0.04620716211012707,0.18215434083601284,-0.6037928378898729
19.849,6989,5761,0.058842443729903535,0.06391990758567578,0.20884244372990352,-0.5860800924143242
19.875,6972,5655,0.05337620578778135,0.023103581055063535,0.20337620578778134,-0.6268964189449365
19.901,6989,5715,0.058842443729903535,0.04620716211012707,0.20884244372990352,-0.6037928378898729
19.927,6989,5852,0.058842443729903535,0.09896033885252215,0.20884244372990352,-0.5510396611474779
19.953,6906,5776,0.03215434083601286,0.06969580284944166,0.18215434083601284,-0.5803041971505584
19.979,6922,5625,0.03729903536977492,0.011551790527531768,0.1872990353697749,-0.6384482094724683
20.005,6989,5655,0.058842443729903535,0.023103581055063535,0.20884244372990352,-0.6268964189449365
20.031,7056,5761,0.08038585209003216,0.06391990758567578,0.23038585209003215,-0.5860800924143242
20.057,7174,5746,0.11832797427652733,0.058144012321909896,0.2683279742765273,-0.5918559876780901
20.083,7090,5852,0.09131832797427653,0.09896033885252215,0.24131832797427652,-0.5510396611474779
20.109,7106,5746,0.09646302250803858,0.058144012321909896,0.2464630225080386,-0.5918559876780901
20.135,7039,5700,0.07491961414790997,0.04043126684636118,0.22491961414790995,-0.6095687331536388
20.161,7073,5730,0.08585209003215434,0.05198305737389295,0.23585209003215435,-0.598016942626107
20.187,7073,5700,0.08585209003215434,0.04043126684636118,0.23585209003215435,-0.6095687331536388
20.213,7106,5625,0.09646302250803858,0.011551790527531768,0.2464630225080386,-0.6384482094724683
20.239,7022,5806,0.06945337620578779,0.08124759337697343,0.21945337620578778,-0.5687524066230266
20.265,7140,5822,0.10739549839228296,0.08740854832499037,0.25739549839228293,-0.5625914516750097
20.291,7123,5746,0.10192926045016078,0.058144012321909896,0.2519292604501608,-0.5918559876780901
20.317,7090,5685,0.09646302250803858,0.0346553715825953,0.2464630225080386,-0.6153446284174047
20.343,7123,5715,0.11254019292604502,0.04620716211012707,0.262540192926045,-0.6037928378898729
20.369,7208,5640,0.13987138263665594,0.023103581055063535,0.2898713826366559,-0.6268964189449365
20.395,7140,5776,0.12315112540192925,0.07547169811320754,0.27315112540192926,-0.5745283018867925
20.421,7208,5761,0.145016077170418,0.06969580284944166,0.295016077170418,-0.5803041971505584
20.447,7310,5746,0.17781350482315111,0.06969580284944166,0.3278135048231511,-0.5803041971505584
20.473,7073,5791,0.10160771704180065,0.08702348864073932,0.2516077170418006,-0.5629765113592607
20.499,7157,5822,0.13408360128617364,0.09896033885252215,0.2840836012861736,-0.5510396611474779
20.525,7310,5898,0.1832797427652733,0.1282248748556026,0.3332797427652733,-0.5217751251443974
20.551,7242,5914,0.16141479099678457,0.14016172506738545,0.3114147909967846,-0.5098382749326146
20.577,7276,5791,0.17234726688102894,0.10435117443203697,0.32234726688102894,-0.545648825567963
20.603,7379,5991,0.20546623794212218,0.18675394686176358,0.3554662379421222,-0.4632460531382364
20.629,7225,5929,0.16623794212218648,0.1686561417019638,0.3162379421221865,-0.4813438582980362
20.655,7225,5914,0.16623794212218648,0.17443203696572968,0.3162379421221865,-0.47556796303427035
